Source,Target,Weight,edge_name,edge_color,travel_seconds,longitude_Source,latitude_Source,longitude_Target,latitude_Target,distance_meters,speed_ms
62,63,0.0041493776,4,B65518,241.0,-3.67541,40.42917,-3.67495,40.43468,613.0903933294205,2.5439435407859774
227,228,0.0026525198999999998,12,A49800,377.0,-3.72224,40.3118,-3.70985,40.31862,1297.1592898387778,3.440740821853522
25,26,0.003649635,1,2DBEF0,274.0,-3.6247199999999995,40.38216,-3.6213,40.3796,406.3871573749443,1.4831648079377528
200,199,0.0027100271000000003,10,005AA9,369.0,-3.75311,40.40786,-3.7356300000000005,40.41641,1761.4395272626482,4.77354885437032
188,261,0.0037593985,10,005AA9,266.0,-3.68585,40.48041,-3.6825900000000003,40.47203,970.7404885961896,3.649400333068382
229,230,0.0028901734000000004,12,A49800,346.0,-3.7182,40.32423,-3.7296300000000002,40.32907,1110.1479696344709,3.208520143452228
128,127,0.00322061191,6,98989B,310.5,-3.72724,40.4139,-3.7203199999999996,40.42107,989.3585444411265,3.1863399176847875
179,178,0.0027173913,9,A60084,368.0,-3.6215599999999997,40.40005,-3.6351199999999997,40.40051,1152.2838286734238,3.131206056177782
79,80,0.0036900369,5,8FD400,271.0,-3.64736,40.43358,-3.6575699999999998,40.43189,886.4349544762656,3.270977691794338
267,268,0.0036231884000000004,3,FFD000,276.0,-3.6978800000000005,40.38409,-3.69585,40.375029999999995,1020.702334063564,3.698196862549145
53,52,0.00487804878,6,98989B,205.0,-3.71945,40.43502,-3.71596,40.430659999999996,567.533392929798,2.768455575267307
37,50,0.0049019608,2,ED1C24,204.0,-3.70796,40.42132,-3.7074199999999995,40.42484,393.5478322180161,1.9291560402843926
324,323,0.0033783784,2,ED1C24,296.0,-3.61206,40.42239,-3.62351,40.41829,1073.1030796917057,3.6253482422017087
208,254,0.0035971223,11,009B3A,278.0,-3.7341699999999998,40.37587,-3.7391,40.3736,488.70323691285296,1.7579253126361618
46,47,0.0046728972,3,FFD000,214.0,-3.7026800000000004,40.40513,-3.7009,40.40851,404.5954732782688,1.8906330527021906
59,58,0.0043478260999999995,4,B65518,230.0,-3.68663,40.42543,-3.69101,40.42542,371.6952825587756,1.61606644590772
1,163,0.0033783784,9,A60084,296.0,-3.68917,40.4669,-3.6958800000000003,40.469440000000006,635.1239731285812,2.145689098407369
123,122,0.00410677618,6,98989B,243.5,-3.7194300000000005,40.44644,-3.7122900000000003,40.44637,605.7730971768613,2.4877745263936806
113,18,0.003913894320000001,6,98989B,255.5,-3.67041,40.40697,-3.6751400000000003,40.40126,750.4944375673125,2.9373559200286206
208,207,0.00330033,11,009B3A,303.0,-3.7341699999999998,40.37587,-3.7279,40.380829999999996,766.0621203841409,2.52825782304997
233,232,0.0027777778,12,A49800,360.0,-3.7594199999999995,40.3266,-3.7526599999999997,40.33475,1071.9188652992827,2.9775524036091188
175,114,0.0034246575,9,A60084,292.0,-3.6617900000000003,40.41147,-3.66951,40.41507,767.5637709702725,2.6286430512680563
205,236,0.0031545741,12,A49800,317.0,-3.8121099999999997,40.345240000000004,-3.77587,40.33616,3240.105572619991,10.221153225930571
83,63,0.0037735849,5,8FD400,265.0,-3.68258,40.43278,-3.67495,40.43468,680.9245218805484,2.5695264976624466
43,109,0.0034662045000000002,6,98989B,288.5,-3.6951099999999997,40.39116,-3.7069,40.3871,1097.8890719184337,3.8055080482441377
280,281,0.0034965035,10,005AA9,286.0,-3.6373800000000003,40.54102,-3.6468800000000003,40.55048,1323.3063809763917,4.626945388029341
150,151,0.0042918455,7,EE7518,233.0,-3.71582,40.47592,-3.7184,40.4801,513.1362198594289,2.2023013727872485
288,287,0.0026666666999999996,7,EE7518,375.0,-3.5611900000000003,40.42374,-3.5691900000000003,40.4225,692.7379130337654,1.8473011014233744
132,133,0.0036630037,7,EE7518,273.0,-3.60788,40.432990000000004,-3.6154699999999997,40.42799,850.3321733366736,3.114769865702101
64,63,0.00429184549,6,98989B,233.0,-3.6766400000000004,40.43803,-3.67495,40.43468,398.67423626663435,1.7110482243203191
205,204,0.0042918455,10,005AA9,233.0,-3.8121099999999997,40.345240000000004,-3.8072,40.34985,660.3458067195761,2.8341021747621293
22,23,0.0033670034,1,2DBEF0,297.0,-3.6539099999999998,40.39156,-3.6452199999999997,40.38977,764.1305726483873,2.572830210937331
111,259,0.0038095238000000003,6,98989B,262.5,-3.67814,40.395379999999996,-3.6886400000000004,40.3931,926.7119932222546,3.530331402751446
46,45,0.0038759690000000004,3,FFD000,258.0,-3.7026800000000004,40.40513,-3.69423,40.40307,752.8971243004431,2.9182059081412524
7,8,0.0032258065,1,2DBEF0,310.0,-3.7013300000000005,40.44198,-3.69898,40.43492,808.9218264062688,2.609425246471835
169,64,0.0036363636,9,A60084,275.0,-3.67821,40.44427,-3.6766400000000004,40.43803,705.5959642533362,2.565803506375768
71,70,0.003968254,4,B65518,252.0,-3.6383199999999998,40.469429999999996,-3.6356,40.463809999999995,665.3357773793958,2.6402213388071263
156,168,0.0036231884000000004,9,A60084,276.0,-3.6768199999999998,40.456340000000004,-3.6773800000000003,40.45145,545.0758903019018,1.9749126460213835
324,325,0.0033783784,2,ED1C24,296.0,-3.61206,40.42239,-3.60331,40.42375,757.7655091369322,2.5600186119490953
200,103,0.0038759690000000004,10,005AA9,258.0,-3.75311,40.40786,-3.7610099999999997,40.403240000000004,844.330889188447,3.272600345691655
9,39,0.0046948357,4,B65518,213.0,-3.7021800000000002,40.42906,-3.70557,40.430009999999996,306.395820330725,1.4384780297217135
259,43,0.00405679513,6,98989B,246.5,-3.6886400000000004,40.3931,-3.6951099999999997,40.39116,590.0545942022569,2.3937306052829896
140,64,0.00390625,7,EE7518,256.0,-3.67215,40.43934,-3.6766400000000004,40.43803,407.7819237878068,1.5928981397961204
71,72,0.0043859649,4,B65518,228.0,-3.6383199999999998,40.469429999999996,-3.6395800000000005,40.474470000000004,569.7692513715755,2.498987944612173
120,156,0.0030959752,8,EC82B1,323.0,-3.6924099999999997,40.44662,-3.6768199999999998,40.456340000000004,1707.0246950989083,5.284906176776806
177,178,0.0032894737,9,A60084,304.0,-3.64181,40.40522,-3.6351199999999997,40.40051,772.052307610241,2.539645748717898
188,187,0.003164557,10,005AA9,316.0,-3.68585,40.48041,-3.6928300000000003,40.495090000000005,1734.2211074697195,5.488041479334555
1,261,0.0039840637,10,005AA9,251.0,-3.68917,40.4669,-3.6825900000000003,40.47203,797.4316661136683,3.177018590094296
49,12,0.0047169811,3,FFD000,212.0,-3.70566,40.42014,-3.7032599999999998,40.41688,415.37023509489273,1.959293561768362
19,18,0.0032786885,1,2DBEF0,305.0,-3.66906,40.39819,-3.6751400000000003,40.40126,618.5695847024529,2.0280969990244357
77,76,0.003257329,5,8FD400,307.0,-3.63816,40.43805,-3.62684,40.44085,1009.5066800612854,3.2882953747924604
11,10,0.00330033,1,2DBEF0,303.0,-3.7018,40.42001,-3.7011,40.426190000000005,688.810765416489,2.2733028561600297
232,231,0.0030120482,12,A49800,332.0,-3.7526599999999997,40.33475,-3.7401800000000005,40.33664,1081.0451566239146,3.256160110312996
265,264,0.0029585799,4,B65518,338.0,-3.6629,40.47687,-3.65257,40.47537,891.6571810640997,2.6380389972310643
156,258,0.0024875622,8,EC82B1,402.0,-3.6768199999999998,40.456340000000004,-3.6486699999999996,40.468,2716.031915823347,6.756298298068027
36,12,0.0045248869,2,ED1C24,221.0,-3.7094199999999997,40.41809,-3.7032599999999998,40.41688,539.7980563480139,2.442525141846217
138,78,0.0035087719,7,EE7518,285.0,-3.6519999999999997,40.4391,-3.6428199999999995,40.43569,866.0555067527259,3.038791251763951
1,2,0.0036363636,1,2DBEF0,275.0,-3.68917,40.4669,-3.69506,40.464420000000004,570.4169090953578,2.0742433058013012
326,345,0.0026595745000000002,9,A60084,376.0,-3.71634,40.4911,-3.70908,40.49965,1131.4588739596684,3.0091991328714585
15,14,0.0033222590999999997,1,2DBEF0,301.0,-3.6924900000000003,40.40885,-3.6993699999999996,40.412459999999996,708.3209918593284,2.3532258865758418
102,103,0.0029154519,5,8FD400,343.0,-3.76813,40.39481,-3.7610099999999997,40.403240000000004,1114.2794168619055,3.248628037498267
29,115,0.00417536534,6,98989B,239.5,-3.66926,40.4279,-3.6686,40.42289,559.136782063733,2.3346003426460666
283,282,0.0035211268,10,005AA9,284.0,-3.6234,40.55037,-3.63513,40.55442,1090.598632732225,3.840136030747271
9,57,0.0045454545,4,B65518,220.0,-3.7021800000000002,40.42906,-3.6959400000000002,40.42772,550.0223274580708,2.500101488445776
84,57,0.0036900369,5,8FD400,271.0,-3.68954,40.43316,-3.6959400000000002,40.42772,812.3014929390439,2.997422483169904
133,134,0.0037037037,7,EE7518,270.0,-3.6154699999999997,40.42799,-3.62572,40.42799,869.7979262502062,3.2214738009266894
93,92,0.0040650407000000005,5,8FD400,246.0,-3.71138,40.4026,-3.70664,40.40387,426.3732167838963,1.7332244584711232
28,29,0.0041666667,2,ED1C24,240.0,-3.6636599999999997,40.43088,-3.66926,40.4279,579.0613153604081,2.412755480668367
100,99,0.0032894737,5,8FD400,304.0,-3.7608,40.38563,-3.75121,40.38439,825.8684173274627,2.716672425419285
98,99,0.003968254,5,8FD400,252.0,-3.7448699999999997,40.38783,-3.75121,40.38439,660.088866896215,2.6194002654611706
236,235,0.0029761905,12,A49800,336.0,-3.77587,40.33616,-3.7715400000000003,40.328990000000005,877.0795497050204,2.610355802693513
175,176,0.0033444815999999996,9,A60084,299.0,-3.6617900000000003,40.41147,-3.6527300000000005,40.41024,781.0464459203499,2.612195471305518
215,214,0.0032679739000000003,12,A49800,306.0,-3.86489,40.32168,-3.86354,40.3285,765.9407532358609,2.503074356979938
252,253,0.0036231884000000004,5,8FD400,276.0,-3.5875199999999996,40.45779,-3.59401,40.45347,730.1884091144955,2.6456101779510703
158,159,0.0020325203,8,EC82B1,492.0,-3.6162,40.46389,-3.56954,40.46864,3992.2417349709413,8.114312469453132
203,204,0.0018691589000000002,10,005AA9,535.0,-3.79152,40.37771,-3.8072,40.34985,3368.1285672663084,6.2955674154510435
265,263,0.0042194093,4,B65518,237.0,-3.6629,40.47687,-3.6668,40.480140000000006,491.13506555819964,2.072299854675948
44,43,0.0038910506,3,FFD000,257.0,-3.6942,40.3999,-3.6951099999999997,40.39116,973.5794493045918,3.7882468844536645
39,52,0.0035335689000000003,4,B65518,283.0,-3.70557,40.430009999999996,-3.71596,40.430659999999996,884.5970328506447,3.1257845683768366
127,199,0.0030395137,10,005AA9,329.0,-3.7203199999999996,40.42107,-3.7356300000000005,40.41641,1398.6056389788475,4.2510809695405705
74,253,0.0026525198999999998,5,8FD400,377.0,-3.60816,40.44942,-3.59401,40.45347,1281.8115211790787,3.4000305601567073
221,222,0.0028248588000000002,12,A49800,354.0,-3.79891,40.28268,-3.7869699999999997,40.286840000000005,1115.4916317174057,3.1511063042864564
176,177,0.0034013604999999997,9,A60084,294.0,-3.6527300000000005,40.41024,-3.64181,40.40522,1081.634370513954,3.679028471135898
217,218,0.0020242915,12,A49800,494.0,-3.8640199999999996,40.30903,-3.83768,40.29681,2618.338612382126,5.300280591866652
95,94,0.0035842294,5,8FD400,279.0,-3.7236,40.39335,-3.71596,40.39736,786.7628698569313,2.8199386016377463
47,12,0.0035211268,3,FFD000,284.0,-3.7009,40.40851,-3.7032599999999998,40.41688,950.766970971149,3.3477710245462995
101,100,0.0037735849,5,8FD400,265.0,-3.76535,40.390570000000004,-3.7608,40.38563,670.9384510029109,2.5318432113317395
120,192,0.0041322314,10,005AA9,242.0,-3.6924099999999997,40.44662,-3.69038,40.45159,578.128808392977,2.3889620181527977
90,91,0.0039525692,5,8FD400,253.0,-3.70816,40.41128,-3.71105,40.40704,530.893748778133,2.09839426394519
115,114,0.00417536534,6,98989B,259.5,-3.6686,40.42289,-3.66951,40.41507,871.7815877790805,3.3594666195725646
147,122,0.0032679739000000003,7,EE7518,306.0,-3.71239,40.45648,-3.7122900000000003,40.44637,1122.680013640056,3.668888933464235
272,273,0.0025125628,3,FFD000,398.0,-3.6931800000000004,40.34154,-3.71199,40.341229999999996,1598.6014972942708,4.016586676618771
120,119,0.00351493848,6,98989B,284.5,-3.6924099999999997,40.44662,-3.6840599999999997,40.44379,774.9617851338514,2.7239430057428873
162,161,0.0032467532,9,A60084,308.0,-3.70316,40.476890000000004,-3.7075099999999996,40.48466,938.3439933064371,3.0465714068390817
300,183,0.0019157088,9,A60084,522.0,-3.5247900000000003,40.34134,-3.54728,40.36677,3409.393650716707,6.531405461143117
140,139,0.0039370079,7,EE7518,254.0,-3.67215,40.43934,-3.6629699999999996,40.43945,778.963680976648,3.066786145577354
21,22,0.0035460993,1,2DBEF0,282.0,-3.6586800000000004,40.39266,-3.6539099999999998,40.39156,423.00834002549215,1.5000295745584828
185,184,0.0017452007000000002,9,A60084,573.0,-3.47745,40.31902,-3.5206,40.32837,3811.4197174857295,6.651692351633036
285,160,0.0029585799,8,EC82B1,338.0,-3.59325,40.49177,-3.58253,40.475770000000004,1995.7020034808977,5.904443797280763
1,261,0.0039840637,1,2DBEF0,251.0,-3.68917,40.4669,-3.6825900000000003,40.47203,797.4316661136683,3.177018590094296
36,37,0.0046948357,2,ED1C24,213.0,-3.7094199999999997,40.41809,-3.70796,40.42132,379.4680248671958,1.7815400228506846
323,322,0.0031948882,2,ED1C24,313.0,-3.62351,40.41829,-3.6391400000000003,40.42361,1452.072936643036,4.6392106602013925
160,159,0.0034722221999999997,8,EC82B1,288.0,-3.58253,40.475770000000004,-3.56954,40.46864,1356.59505461582,4.710399495193819
279,278,0.0028653295,10,005AA9,349.0,-3.63556,40.53196,-3.6585900000000002,40.5276,2010.5041110920374,5.760756765306698
219,218,0.0022727273,12,A49800,440.0,-3.81642,40.285759999999996,-3.83768,40.29681,2184.816776680154,4.965492674273077
53,124,0.0029895366200000002,6,98989B,334.5,-3.71945,40.43502,-3.72678,40.44356,1134.0444818510532,3.390267509270712
127,52,0.00295420974,6,98989B,338.5,-3.7203199999999996,40.42107,-3.71596,40.430659999999996,1127.3460335039704,3.3304166425523496
9,10,0.0037174721000000003,1,2DBEF0,269.0,-3.7021800000000002,40.42906,-3.7011,40.426190000000005,331.60895586586975,1.232747047828512
102,101,0.0043103448,5,8FD400,232.0,-3.76813,40.39481,-3.76535,40.390570000000004,526.6690827509943,2.2701253566853206
136,78,0.0039370079,7,EE7518,254.0,-3.64106,40.430209999999995,-3.6428199999999995,40.43569,626.5727322319958,2.4668217804409283
271,272,0.0033783784,3,FFD000,296.0,-3.69265,40.35089,-3.6931800000000004,40.34154,1039.212116055768,3.510851743431649
145,122,0.0028901734000000004,7,EE7518,346.0,-3.7137300000000004,40.43907,-3.7122900000000003,40.44637,819.7695066104775,2.36927603066612
49,11,0.004651162800000001,5,8FD400,215.0,-3.70566,40.42014,-3.7018,40.42001,327.90946764317454,1.5251603146194164
51,197,0.004784689,3,FFD000,209.0,-3.7134099999999997,40.42709,-3.7112,40.42342,448.61042102696206,2.1464613446266125
257,202,0.0027027027,10,005AA9,370.0,-3.7839199999999997,40.38364,-3.7746199999999996,40.39698,1678.6185508123128,4.536806894087332
295,294,0.0035460993,1,2DBEF0,282.0,-3.5931599999999997,40.36007,-3.59953,40.36323,644.8957755886524,2.28686445244203
59,60,0.004784689,4,B65518,209.0,-3.68663,40.42543,-3.6829199999999997,40.42503,317.9550279292199,1.5213159231063154
281,282,0.0036900369,10,005AA9,271.0,-3.6468800000000003,40.55048,-3.63513,40.55442,1087.1683834022158,4.011691451668693
25,24,0.0024875622,1,2DBEF0,402.0,-3.6247199999999995,40.38216,-3.63951,40.38732,1380.392234432819,3.433811528439848
21,20,0.0035087719,1,2DBEF0,285.0,-3.6586800000000004,40.39266,-3.66414,40.395540000000004,563.1695865299067,1.976033636947041
152,154,0.0030959752,7,EE7518,323.0,-3.72305,40.48502,-3.72589,40.49511,1146.0134308448019,3.548029197661925
23,24,0.0034129692999999997,1,2DBEF0,293.0,-3.6452199999999997,40.38977,-3.63951,40.38732,555.9382000876121,1.8974000002990175
300,184,0.0024509804,9,A60084,408.0,-3.5247900000000003,40.34134,-3.5206,40.32837,1483.560904367819,3.636178687176027
91,92,0.0033557046999999995,5,8FD400,298.0,-3.71105,40.40704,-3.70664,40.40387,513.8532836729603,1.7243398780971821
135,134,0.0037593985,7,EE7518,266.0,-3.6333,40.42842,-3.62572,40.42799,644.9939448621454,2.424789266399043
73,264,0.0036764706,4,B65518,272.0,-3.6452400000000003,40.477109999999996,-3.65257,40.47537,650.9054256132554,2.3930346529899094
267,43,0.003649635,3,FFD000,274.0,-3.6978800000000005,40.38409,-3.6951099999999997,40.39116,819.5420867083317,2.991029513534057
130,129,0.00358422939,6,98989B,279.0,-3.74534,40.4051,-3.73894,40.409929999999996,763.4033299077959,2.7362126519992684
142,120,0.0040160643,10,005AA9,249.0,-3.6914800000000003,40.43825,-3.6924099999999997,40.44662,932.7741774912893,3.746081034101563
233,234,0.0031347962,12,A49800,319.0,-3.7594199999999995,40.3266,-3.7679699999999996,40.32177,903.1454478770524,2.831176952592641
3,4,0.0031847134,1,2DBEF0,314.0,-3.69825,40.46055,-3.7030199999999995,40.45429,804.3057379987941,2.561483242034376
145,41,0.0038610039000000003,7,EE7518,259.0,-3.7137300000000004,40.43907,-3.70433,40.43841,800.9015929160207,3.0922841425328986
30,60,0.0043668121999999995,4,B65518,229.0,-3.67591,40.42455,-3.6829199999999997,40.42503,597.2681549158942,2.6081578817287956
57,86,0.0037174721000000003,5,8FD400,269.0,-3.6959400000000002,40.42772,-3.6976199999999997,40.42293,550.6704272185699,2.0471019599203344
1,165,0.0038167939,9,A60084,262.0,-3.68917,40.4669,-3.6791699999999996,40.46763,851.9547339734011,3.251735625852676
127,36,0.0034965035,R,FFFFFF,286.0,-3.7203199999999996,40.42107,-3.7094199999999997,40.41809,982.4744552559129,3.4352253680276674
31,83,0.0034602076,9,A60084,289.0,-3.6801199999999996,40.422940000000004,-3.68258,40.43278,1112.4240053213898,3.8492180114926984
11,12,0.0040816327,1,2DBEF0,245.0,-3.7018,40.42001,-3.7032599999999998,40.41688,368.9909411373793,1.5060854740301197
107,96,0.0021253985100000003,6,98989B,470.5,-3.7231300000000003,40.3869,-3.7313199999999997,40.388459999999995,716.65512092958,1.52317772779932
105,104,0.0021299254500000003,6,98989B,369.5,-3.74099,40.3927,-3.7442900000000003,40.399229999999996,777.3487983071068,2.1037856517107083
